user,week,auth_events,auth_success,success_rate,uniq_src,uniq_dst,night_auth
user0314,2023-06-25,8,5,0.625,1,1,2
user1927,2023-06-25,12,11,0.917,1,1,0
user1315,2024-02-11,15,14,0.933,2,1,2
user0691,2023-05-14,11,11,1.0,1,2,0
user0291,2023-05-28,18,18,1.0,1,1,1
user1104,2024-01-21,13,9,0.692,8,1,2
user0864,2023-09-24,8,6,0.75,2,2,2
user0840,2024-06-09,13,12,0.923,3,2,0
user1733,2024-02-11,11,11,1.0,1,1,0
user1393,2023-06-11,15,12,0.8,3,7,2
user1354,2023-03-05,11,11,1.0,1,4,0
user0344,2023-04-30,10,8,0.8,1,1,1
user1379,2024-06-09,11,9,0.818,1,3,1
user1103,2023-03-12,11,9,0.818,1,1,0
user0790,2023-11-26,23,18,0.783,2,1,2
user1942,2024-05-26,14,13,0.929,2,1,0
user0702,2023-10-08,15,13,0.867,2,2,1
user0100,2023-12-03,8,6,0.75,2,4,0
user1419,2023-09-10,18,17,0.944,2,4,0
user1249,2023-12-24,10,10,1.0,1,1,0
user0818,2023-04-16,9,9,1.0,1,2,0
user0824,2024-05-26,8,7,0.875,5,1,1
user1546,2023-03-05,13,13,1.0,1,1,2
user0945,2023-10-22,12,12,1.0,1,1,0
user0091,2023-04-09,17,14,0.824,3,3,1
user0032,2023-10-22,14,14,1.0,1,3,0
user0295,2023-11-05,9,9,1.0,1,2,0
user1686,2023-12-10,10,9,0.9,1,1,1
user1732,2023-03-19,11,11,1.0,1,2,0
user1252,2023-11-26,12,11,0.917,4,2,0
user0487,2023-02-05,15,14,0.933,1,1,1
user0668,2023-02-12,10,9,0.9,1,1,1
user0626,2023-09-10,10,9,0.9,1,2,0
user0146,2023-04-16,15,15,1.0,2,3,1
user1673,2023-10-29,13,12,0.923,2,1,0
user1682,2023-06-18,13,13,1.0,1,1,0
user0714,2023-09-10,10,8,0.8,1,3,0
user0876,2024-06-09,14,13,0.929,1,1,0
user1050,2023-12-03,12,10,0.833,3,3,1
user1362,2023-08-13,19,18,0.947,1,2,0
user1535,2023-08-27,9,9,1.0,2,3,0
user0092,2023-09-03,9,9,1.0,2,1,0
user0679,2024-05-12,11,10,0.909,2,1,1
user0829,2023-06-25,19,18,0.947,1,2,2
user0566,2023-10-08,18,18,1.0,1,2,0
user1365,2023-07-30,15,15,1.0,2,5,0
user0235,2023-01-08,17,17,1.0,1,1,0
user1276,2023-05-28,15,13,0.867,3,2,1
user0869,2023-05-14,8,6,0.75,2,3,0
user0613,2023-11-12,8,8,1.0,5,1,0
user0978,2023-03-12,9,9,1.0,1,2,0
user1169,2024-06-09,14,11,0.786,1,2,3
user1869,2023-06-18,10,10,1.0,1,1,0
user1680,2023-09-10,8,8,1.0,2,5,2
user1306,2023-12-31,15,13,0.867,1,4,1
user1051,2024-06-30,9,9,1.0,1,3,1
user0062,2023-05-07,19,19,1.0,1,6,0
user0529,2023-06-25,12,11,0.917,2,1,1
user1714,2023-01-29,14,13,0.929,1,1,0
user0955,2024-01-21,10,10,1.0,2,1,0
user1840,2024-04-14,15,13,0.867,1,1,2
user0278,2023-06-25,13,13,1.0,2,10,3
user0736,2024-02-04,11,11,1.0,4,1,1
user1999,2024-03-10,13,12,0.923,2,1,1
user1322,2023-05-21,13,12,0.923,2,1,0
user1729,2023-11-19,21,19,0.905,2,4,0
user0779,2023-05-28,15,13,0.867,1,3,1
user0144,2023-11-26,13,12,0.923,1,1,0
user1207,2023-06-11,18,18,1.0,1,2,0
user1424,2024-03-17,8,8,1.0,5,4,0
user1149,2024-01-28,7,6,0.857,1,1,1
user0919,2023-04-23,13,11,0.846,1,1,0
user1790,2023-05-14,8,8,1.0,1,1,0
user0852,2023-11-19,12,11,0.917,1,2,2
user1675,2024-06-09,8,5,0.625,2,3,0
user1827,2023-02-05,8,8,1.0,1,2,0
user1553,2023-12-24,10,9,0.9,2,1,0
user0563,2023-07-23,7,7,1.0,3,4,0
user0951,2024-06-23,6,6,1.0,4,2,0
user0100,2023-12-03,5,5,1.0,1,3,0
user1483,2023-08-06,12,10,0.833,2,7,0
user0182,2023-06-04,11,9,0.818,1,1,1
user1204,2023-03-26,13,12,0.923,2,3,4
user1739,2023-12-24,10,9,0.9,1,1,1
user1407,2023-03-19,7,7,1.0,1,1,0
user1702,2024-05-12,12,11,0.917,2,1,1
user0334,2023-04-23,10,9,0.9,1,1,1
user1425,2023-01-08,10,9,0.9,1,1,0
user1470,2023-08-27,15,13,0.867,3,1,0
user0190,2023-08-27,10,9,0.9,1,1,0
user1439,2024-02-04,22,20,0.909,1,1,0
user0688,2023-10-08,15,15,1.0,1,1,0
user0512,2024-06-23,11,10,0.909,1,2,0
user0577,2024-03-03,11,11,1.0,2,1,0
user0914,2023-12-24,10,9,0.9,1,3,1
user1397,2023-08-20,12,11,0.917,1,3,0
user0720,2023-09-03,11,11,1.0,1,3,1
user1936,2024-02-11,9,9,1.0,4,2,0
user0786,2023-02-26,11,9,0.818,2,1,3
user1678,2023-10-22,15,13,0.867,2,1,0
user0815,2024-03-03,10,10,1.0,1,2,0
user0161,2024-02-04,11,9,0.818,1,1,2
user1613,2024-03-17,8,6,0.75,1,1,1
user1296,2023-05-14,15,15,1.0,2,6,2
user1529,2023-10-29,11,9,0.818,2,1,0
user1915,2023-03-26,8,8,1.0,3,1,1
user1762,2024-07-07,12,11,0.917,2,5,1
user1827,2023-04-16,8,7,0.875,3,1,0
user1974,2023-02-26,9,9,1.0,1,2,0
user0448,2023-10-15,10,9,0.9,1,1,0
user0497,2023-12-10,17,16,0.941,3,1,2
user1058,2023-05-21,14,13,0.929,2,2,0
user0257,2023-11-05,16,13,0.812,2,4,2
user1496,2023-02-19,12,11,0.917,2,2,1
user0616,2024-01-07,12,12,1.0,2,2,0
user1113,2024-03-03,20,19,0.95,3,1,0
user0104,2024-02-25,11,11,1.0,1,1,0
user1954,2023-12-24,10,10,1.0,1,1,0
user1196,2023-01-01,13,12,0.923,2,1,0
user1539,2023-04-30,15,15,1.0,1,1,0
user0968,2023-10-15,11,10,0.909,3,1,0
user1127,2023-12-24,7,7,1.0,2,1,0
user1139,2023-02-05,14,13,0.929,2,1,2
user1827,2023-06-11,16,15,0.938,3,1,0
user1420,2023-01-15,13,12,0.923,2,3,1
user0236,2023-05-07,9,6,0.667,1,3,1
user0689,2023-06-25,16,15,0.938,3,2,1
user1185,2023-05-07,17,16,0.941,1,1,0
user1458,2023-08-27,14,8,0.571,1,5,1
user1212,2023-07-16,13,11,0.846,2,2,0
user1811,2024-04-21,14,14,1.0,1,1,1
user1716,2023-12-10,13,12,0.923,3,1,0
user0321,2023-10-29,4,3,0.75,1,2,0
user1697,2023-09-10,17,14,0.824,1,1,1
user1832,2023-01-08,10,8,0.8,1,4,0
user1801,2023-07-02,10,9,0.9,1,1,0
user0184,2023-07-09,8,8,1.0,1,2,0
user0044,2023-07-16,8,7,0.875,2,1,0
user1185,2023-01-15,13,13,1.0,2,1,1
user1601,2024-03-10,14,11,0.786,3,2,1
user1516,2023-01-15,14,13,0.929,2,2,0
user0604,2024-03-31,9,9,1.0,3,3,0
user0559,2024-05-12,13,11,0.846,1,3,0
user0532,2023-01-22,10,10,1.0,1,2,0
user1794,2024-01-28,15,15,1.0,4,2,1
user1188,2023-01-22,8,8,1.0,1,1,0
user0385,2024-02-11,19,16,0.842,2,1,0
user0434,2023-01-01,13,13,1.0,2,2,2
user1826,2023-08-20,13,13,1.0,1,1,0
user0594,2023-03-26,14,13,0.929,1,2,1
user0359,2023-03-05,11,9,0.818,1,1,1
user0471,2023-08-27,11,11,1.0,1,4,0
user0828,2023-07-02,16,16,1.0,2,2,0
user0592,2023-11-19,11,11,1.0,2,2,0
user1602,2023-03-12,14,12,0.857,4,2,0
user1424,2023-10-15,11,8,0.727,2,3,0
user1476,2023-04-30,14,11,0.786,3,1,3
user0759,2023-04-16,17,16,0.941,1,1,0
user0491,2023-04-16,13,13,1.0,2,1,1
user1511,2023-02-19,11,11,1.0,3,4,0
user0513,2023-12-10,10,9,0.9,2,2,0
user0591,2024-03-10,10,10,1.0,2,1,0
user0245,2023-02-12,18,15,0.833,2,2,1
user1767,2023-06-25,12,12,1.0,1,2,0
user0463,2023-02-26,14,13,0.929,2,2,0
user1926,2024-03-17,9,8,0.889,3,1,1
user0717,2023-09-17,7,7,1.0,1,4,1
user1907,2024-04-14,8,6,0.75,2,1,0
user0449,2023-07-02,11,11,1.0,1,2,0
user1330,2023-07-16,15,15,1.0,1,1,0
user1349,2023-07-02,10,10,1.0,1,4,1
user1687,2023-07-09,10,7,0.7,3,1,0
user1548,2023-01-22,12,11,0.917,1,1,0
user1564,2023-02-19,10,8,0.8,2,1,0
user0574,2024-01-07,17,15,0.882,4,1,2
user0986,2024-04-07,11,10,0.909,3,2,0
user1553,2024-02-04,14,13,0.929,1,4,1
user0284,2023-07-16,11,9,0.818,2,1,0
user0907,2023-04-23,16,16,1.0,4,3,1
user1827,2024-01-14,15,15,1.0,1,1,1
user1404,2023-05-28,13,11,0.846,1,1,0
user0879,2023-11-19,9,8,0.889,5,1,0
user0086,2023-02-12,9,9,1.0,1,1,0
user0562,2024-06-09,14,13,0.929,1,1,0
user1411,2023-03-05,11,11,1.0,1,3,0
user1009,2023-09-17,15,15,1.0,1,2,0
user1642,2023-07-23,12,11,0.917,2,1,1
user1732,2023-05-07,14,13,0.929,2,2,0
user0281,2023-05-28,10,9,0.9,1,2,1
user1244,2023-08-27,10,10,1.0,3,1,2
user0144,2023-08-27,13,10,0.769,1,4,1
user0403,2024-03-17,11,10,0.909,1,1,0
user1243,2023-03-12,13,13,1.0,1,1,0
user1965,2023-07-09,15,13,0.867,1,3,0
user1523,2023-08-06,7,7,1.0,3,2,0
user0638,2024-03-17,19,18,0.947,1,4,2
user0389,2024-05-19,6,6,1.0,1,4,0
user1379,2024-04-28,8,6,0.75,1,1,1
user1696,2024-04-07,13,13,1.0,1,1,0
user0404,2023-03-26,13,13,1.0,2,6,0
user1012,2023-09-10,14,13,0.929,1,3,0
user0819,2024-03-10,10,9,0.9,1,3,1
user0128,2023-08-20,7,7,1.0,2,1,0
user0586,2023-01-08,12,12,1.0,3,2,0
user0620,2023-08-13,11,9,0.818,1,2,0
user1349,2023-05-28,11,8,0.727,1,2,0
user0265,2023-09-03,11,11,1.0,1,1,0
user1221,2023-01-22,10,9,0.9,4,1,0
user1882,2023-03-26,11,10,0.909,1,1,0
user1418,2024-06-02,14,14,1.0,1,1,0
user1923,2024-05-26,11,11,1.0,1,2,0
user1896,2023-10-29,9,8,0.889,2,2,0
user1892,2023-06-25,9,8,0.889,1,2,0
user0479,2023-06-04,9,7,0.778,3,1,1
user0995,2024-05-26,12,12,1.0,1,1,0
user1865,2023-03-19,14,14,1.0,1,1,1
user1972,2023-08-27,12,12,1.0,1,1,1
user1508,2023-09-03,10,9,0.9,1,2,0
user1415,2023-01-29,16,16,1.0,1,2,1
user0866,2024-01-28,14,13,0.929,3,2,2
user1076,2023-10-01,6,6,1.0,1,4,0
user0375,2023-07-16,15,13,0.867,2,1,1
user1763,2023-01-15,12,11,0.917,1,1,0
user1851,2024-04-28,13,10,0.769,1,1,1
user0095,2023-03-19,5,5,1.0,2,2,0
user1421,2023-11-19,14,12,0.857,2,3,2
user1558,2024-01-21,11,11,1.0,4,2,0
user1048,2023-08-27,13,12,0.923,1,1,0
user1186,2023-11-05,12,10,0.833,2,4,2
user1301,2023-01-29,11,11,1.0,2,2,0
user0691,2024-03-10,15,15,1.0,3,2,0
user0867,2024-03-03,16,11,0.688,1,1,4
user1699,2023-07-02,10,7,0.7,1,2,0
user1223,2023-01-01,5,5,1.0,1,3,0
user1117,2023-09-10,14,10,0.714,4,3,2
user1266,2024-02-11,12,11,0.917,1,1,1
user0315,2023-09-10,10,10,1.0,1,3,1
user1313,2023-11-05,9,8,0.889,2,2,0
user0713,2024-04-07,12,10,0.833,3,1,0
user0725,2023-09-10,16,14,0.875,1,6,1
user1464,2024-06-30,8,8,1.0,2,1,0
user0477,2023-10-01,13,12,0.923,1,1,1
user1790,2023-08-13,17,17,1.0,2,1,0
user1827,2023-08-06,10,7,0.7,3,2,0
user0059,2023-09-24,15,13,0.867,2,4,2
user0688,2023-05-21,12,11,0.917,1,1,1
user1000,2023-09-10,10,9,0.9,2,1,1
user1950,2024-01-14,11,10,0.909,3,2,1
user1304,2024-01-21,18,17,0.944,1,5,0
user0587,2023-07-30,14,12,0.857,3,1,1
user1742,2024-06-16,16,14,0.875,3,2,0
user0993,2024-03-10,9,7,0.778,1,2,0
user0281,2023-06-11,13,12,0.923,2,1,0
user1556,2023-05-28,12,12,1.0,2,1,0
user0395,2023-08-27,9,9,1.0,2,1,0
user1756,2024-02-04,12,11,0.917,1,1,0
user0904,2024-03-24,18,18,1.0,4,1,0
user1078,2023-07-23,9,6,0.667,2,1,1
user0197,2024-03-31,15,15,1.0,1,1,0
user1907,2023-11-19,13,11,0.846,1,2,0
user0199,2023-07-16,17,15,0.882,3,4,2
user0282,2023-06-11,12,11,0.917,1,1,0
user1877,2023-08-27,8,7,0.875,3,1,1
user0733,2023-10-08,10,10,1.0,3,1,0
user0597,2023-04-09,18,18,1.0,3,2,0
user1295,2023-10-29,12,12,1.0,2,1,0
user1898,2023-09-10,11,8,0.727,1,6,0
user1912,2023-02-26,18,17,0.944,1,3,0
user0514,2023-09-10,17,16,0.941,1,3,1
user1738,2024-02-25,11,8,0.727,3,1,0
user1028,2024-06-09,13,13,1.0,3,6,0
user1121,2024-07-07,9,8,0.889,2,2,0
user0396,2024-05-12,16,16,1.0,1,2,0
user1324,2024-07-07,9,8,0.889,2,1,0
user0213,2023-12-17,12,10,0.833,1,2,0
user0750,2023-04-16,12,11,0.917,1,1,0
user0025,2023-01-29,14,13,0.929,5,5,1
user0673,2023-10-29,9,9,1.0,2,3,0
user0912,2023-07-23,17,16,0.941,4,1,1
user1296,2024-03-24,12,11,0.917,1,1,0
user1011,2023-12-03,6,6,1.0,1,1,0
user1769,2023-06-25,11,9,0.818,2,3,0
user1913,2024-02-04,7,7,1.0,1,3,0
user1867,2024-01-07,7,7,1.0,1,2,0
user0279,2023-06-11,13,12,0.923,2,1,2
user1032,2023-01-15,8,7,0.875,2,1,0
user0944,2023-01-29,10,9,0.9,2,1,0
user0558,2023-09-17,13,13,1.0,1,1,1
user1815,2023-10-08,11,11,1.0,1,1,0
user0589,2023-05-21,11,10,0.909,1,1,0
user1289,2024-03-31,8,8,1.0,1,5,0
user1750,2023-10-01,9,8,0.889,2,1,0
user0979,2023-03-05,12,11,0.917,2,1,2
user1242,2023-11-05,16,14,0.875,1,1,0
user0144,2023-10-22,11,9,0.818,1,1,0
user0837,2023-02-19,10,9,0.9,4,1,0
user0680,2023-08-27,14,13,0.929,1,1,0
user1781,2024-01-14,14,13,0.929,1,1,0
user0173,2024-04-21,8,7,0.875,1,4,0
user1472,2024-03-03,12,12,1.0,2,3,0
user1047,2023-05-14,13,11,0.846,1,3,1
user1915,2023-03-26,9,8,0.889,1,3,0
user0108,2024-06-16,14,12,0.857,1,3,0
user1063,2023-06-04,11,11,1.0,1,2,0
user1462,2023-02-05,9,9,1.0,2,1,0
user0314,2023-11-05,18,18,1.0,1,2,0
user1063,2023-04-02,9,7,0.778,2,3,0
user0825,2024-06-09,8,8,1.0,1,1,0
user1552,2024-03-10,11,11,1.0,1,1,0
user0826,2024-01-14,5,4,0.8,1,1,1
user1856,2023-06-18,14,13,0.929,2,1,0
user1342,2023-12-17,14,14,1.0,1,2,0
user0239,2023-05-14,14,12,0.857,1,4,2
user1056,2023-10-29,10,9,0.9,1,3,2
user0182,2023-01-01,12,9,0.75,2,4,2
user0506,2023-02-05,10,10,1.0,1,1,0
user0086,2023-07-09,12,12,1.0,3,1,0
user0014,2023-02-19,15,14,0.933,3,3,0
user0054,2023-03-12,9,8,0.889,3,1,0
user0818,2024-03-24,15,13,0.867,1,4,0
user1502,2023-12-03,8,8,1.0,1,1,0
user0475,2023-12-17,15,15,1.0,3,1,0
user0451,2023-12-31,13,10,0.769,1,1,1
user1807,2023-03-12,15,14,0.933,1,4,0
user0963,2023-03-12,14,9,0.643,2,1,3
user1927,2023-10-08,13,12,0.923,1,4,0
user1096,2023-03-19,14,14,1.0,1,3,0
user1486,2023-12-03,11,11,1.0,2,1,1
user2000,2023-07-09,9,8,0.889,2,1,1
user1746,2023-01-22,16,13,0.812,2,1,1
user1609,2023-01-29,5,4,0.8,2,3,0
user1460,2023-10-22,11,7,0.636,3,1,1
user0096,2023-10-15,14,14,1.0,2,1,2
user0679,2023-09-24,16,15,0.938,3,2,0
user1461,2024-01-07,7,7,1.0,1,1,0
user0574,2023-01-08,15,15,1.0,1,4,0
user0239,2024-02-04,12,11,0.917,2,3,1
user0189,2023-10-08,9,7,0.778,1,1,0
user1483,2023-07-09,13,12,0.923,1,5,2
user1467,2024-01-07,7,6,0.857,1,1,0
user0760,2023-01-01,17,13,0.765,2,2,2
user0436,2023-09-03,11,9,0.818,2,1,1
user0595,2023-05-14,15,14,0.933,1,2,2
user1766,2023-09-10,13,11,0.846,1,1,0
user1673,2024-01-14,8,7,0.875,1,1,1
user1093,2023-03-05,16,14,0.875,2,3,1
user1922,2023-02-26,12,10,0.833,1,4,1
user0955,2024-06-30,15,13,0.867,1,1,2
user0041,2023-11-26,9,8,0.889,1,1,0
user1477,2023-05-21,15,15,1.0,2,3,3
user0985,2023-04-16,11,11,1.0,1,2,0
user1419,2023-08-13,8,6,0.75,1,1,0
user1029,2023-01-22,15,13,0.867,1,1,0
user1043,2023-10-15,6,5,0.833,1,2,0
user1392,2023-11-19,11,10,0.909,2,5,0
user0254,2023-04-30,9,9,1.0,2,2,0
user0181,2023-12-24,8,8,1.0,1,1,1
user1405,2024-02-18,13,13,1.0,1,1,1
user0475,2024-01-21,13,11,0.846,2,4,0
user1065,2024-01-14,11,9,0.818,4,2,0
user1883,2023-04-30,3,3,1.0,1,1,0
user0819,2023-08-20,13,10,0.769,2,2,1
user0397,2024-02-18,14,12,0.857,1,1,0
user0334,2023-07-23,17,15,0.882,2,1,0
user0225,2023-02-26,13,12,0.923,2,3,0
user1439,2023-12-31,14,14,1.0,2,2,1
user0460,2023-01-29,18,18,1.0,1,2,0
user1494,2024-01-14,13,11,0.846,4,3,0
user1436,2024-01-21,11,10,0.909,2,2,0
user0304,2024-01-21,16,15,0.938,4,3,5
user1820,2024-06-09,9,8,0.889,3,5,0
user0387,2023-10-15,10,10,1.0,6,1,0
user1966,2023-09-03,12,10,0.833,1,3,0
user1368,2023-04-09,17,13,0.765,1,3,0
user0915,2023-01-22,14,12,0.857,2,2,0
user1058,2024-03-31,14,14,1.0,4,1,0
user0491,2023-07-09,16,15,0.938,1,1,1
user0077,2024-07-07,14,14,1.0,4,4,1
user0745,2023-06-04,7,7,1.0,2,5,0
user1952,2023-05-21,10,10,1.0,1,3,0
user0885,2023-12-31,13,11,0.846,4,2,0
user1495,2024-04-07,12,12,1.0,2,2,3
user0072,2023-07-02,8,8,1.0,1,1,0
user1437,2024-02-04,8,6,0.75,2,1,1
user1042,2023-04-09,11,10,0.909,1,1,0
user1221,2023-03-19,8,8,1.0,2,3,0
user0416,2023-12-31,11,10,0.909,1,1,1
user1288,2023-09-17,8,8,1.0,1,1,1
user1103,2023-08-06,11,11,1.0,2,1,1
user0334,2023-05-28,13,12,0.923,2,2,2
user0026,2023-12-03,15,11,0.733,5,1,1
user0026,2023-07-16,15,15,1.0,4,1,0
user1109,2023-05-14,8,7,0.875,1,1,0
user1002,2023-06-25,15,13,0.867,1,1,0
user1634,2024-01-14,9,8,0.889,1,1,0
user0133,2023-07-02,9,7,0.778,1,1,0
user1405,2023-10-22,13,13,1.0,1,2,1
user1814,2024-04-14,17,17,1.0,1,3,0
user1681,2023-05-21,7,6,0.857,2,1,0
user0744,2023-11-26,21,21,1.0,2,1,0
user0145,2023-04-09,7,7,1.0,1,3,0
user0176,2023-04-23,13,12,0.923,1,1,1
user0973,2023-03-12,8,8,1.0,1,1,1
user1584,2023-08-27,12,12,1.0,2,5,0
user1478,2023-03-26,11,11,1.0,1,1,0
user0442,2023-02-26,12,8,0.667,1,1,1
user1213,2023-09-17,16,14,0.875,1,1,2
user0773,2023-04-09,9,6,0.667,1,2,2
user0517,2024-06-02,10,9,0.9,1,3,0
user1767,2024-05-05,12,12,1.0,1,1,1
user0160,2023-12-24,13,11,0.846,1,1,0
user0535,2023-01-15,7,7,1.0,1,1,0
user1580,2024-02-25,11,9,0.818,1,2,0
user1051,2023-12-31,4,3,0.75,1,2,0
user0089,2023-06-18,16,14,0.875,2,2,1
user0560,2023-10-29,13,12,0.923,1,4,1
user1322,2023-04-23,6,6,1.0,1,1,0
user1647,2023-09-24,11,9,0.818,2,2,1
user0127,2023-08-20,15,14,0.933,2,2,1
user0346,2023-02-05,9,9,1.0,1,1,0
user0904,2023-09-03,18,18,1.0,1,1,2
user0517,2023-03-26,10,10,1.0,1,1,0
user0650,2024-02-11,10,7,0.7,1,4,0
user1135,2024-04-21,15,15,1.0,2,1,1
user1540,2023-01-15,15,12,0.8,1,1,1
user0991,2023-10-08,16,15,0.938,1,3,0
user1823,2023-04-09,14,13,0.929,1,5,0
user1287,2024-02-25,12,11,0.917,3,3,2
user0994,2023-07-09,16,13,0.812,2,3,1
user1953,2023-02-19,14,11,0.786,3,2,0
user0649,2023-11-26,10,10,1.0,8,2,1
user0818,2023-09-17,15,14,0.933,1,4,2
user0758,2023-01-08,13,10,0.769,3,1,0
user0458,2023-07-02,8,8,1.0,2,4,2
user1786,2024-06-09,15,14,0.933,3,1,1
user0413,2024-02-25,15,15,1.0,3,4,0
user1483,2023-10-15,8,7,0.875,1,1,1
user0369,2023-03-19,6,6,1.0,1,2,0
user1658,2023-10-29,14,14,1.0,2,1,1
user1709,2024-01-07,15,15,1.0,2,1,1
user1925,2023-08-27,11,11,1.0,1,3,1
user0162,2024-02-18,9,8,0.889,1,1,1
user0497,2023-08-20,13,11,0.846,3,1,0
user1071,2023-08-27,12,12,1.0,1,1,0
user1070,2023-04-02,8,7,0.875,1,2,0
user0368,2023-09-24,6,6,1.0,1,3,0
user1960,2024-02-18,13,12,0.923,1,2,0
user1290,2023-07-16,20,20,1.0,2,1,1
user1024,2023-10-29,13,12,0.923,3,1,0
user1195,2023-09-10,18,15,0.833,1,1,1
user1714,2023-01-29,8,8,1.0,2,1,1
user1626,2023-11-12,12,12,1.0,1,7,1
user1641,2024-06-02,13,12,0.923,3,3,0
user1785,2023-09-10,12,10,0.833,2,2,0
user1827,2023-01-22,10,10,1.0,1,3,0
user0112,2024-01-07,6,5,0.833,7,3,0
user0189,2023-11-12,11,11,1.0,1,5,1
user0393,2023-03-05,13,13,1.0,1,3,2
user0279,2023-10-08,13,12,0.923,4,2,0
user1318,2023-05-21,6,6,1.0,1,2,1
user1747,2023-06-04,10,8,0.8,1,1,1
user0527,2024-02-25,16,16,1.0,2,1,1
user1556,2023-08-20,16,16,1.0,1,2,0
user1180,2023-07-30,11,11,1.0,1,1,1
user0730,2023-06-25,9,9,1.0,1,1,0
user0626,2024-03-17,14,14,1.0,1,2,0
user0370,2023-02-19,13,12,0.923,4,1,0
user1811,2023-12-24,13,12,0.923,1,3,3
user0084,2023-08-13,15,14,0.933,1,2,1
user1107,2023-08-06,19,17,0.895,1,5,0
user1807,2023-05-14,7,6,0.857,1,2,0
user0082,2024-03-31,23,22,0.957,1,3,1
user0511,2024-07-07,11,10,0.909,1,2,3
user1198,2024-01-07,9,9,1.0,1,1,0
user1238,2023-07-23,14,13,0.929,1,1,1
user1497,2023-01-15,7,6,0.857,1,2,0
user0796,2023-04-23,7,7,1.0,3,1,1
user1590,2023-07-23,9,8,0.889,1,2,0
user1717,2023-06-04,10,10,1.0,2,1,0
user0936,2023-01-29,7,7,1.0,2,1,0
user0192,2023-06-04,6,5,0.833,1,1,0
user0182,2023-06-04,15,13,0.867,1,1,0
user1927,2024-02-18,13,12,0.923,3,3,1
user1590,2023-09-24,13,13,1.0,1,2,0
user1176,2023-03-19,13,12,0.923,1,1,0
user0797,2023-04-09,8,8,1.0,4,1,0
user1981,2023-06-04,14,13,0.929,2,3,2
user0104,2023-03-05,15,14,0.933,3,2,0
user0043,2023-02-19,6,6,1.0,1,1,1
user0053,2024-05-05,12,8,0.667,1,1,1
user0215,2024-07-07,19,16,0.842,3,1,1
user1053,2023-02-12,12,11,0.917,2,3,0
user0102,2023-04-09,18,17,0.944,2,1,1
user1332,2023-03-26,11,9,0.818,1,1,1
user0523,2023-11-12,11,11,1.0,5,3,1
user0358,2024-01-07,12,12,1.0,1,3,1
user1018,2023-08-27,10,10,1.0,1,1,1
user0381,2024-05-05,12,11,0.917,1,1,1
user0331,2024-02-11,10,10,1.0,1,2,0
user1975,2024-02-04,3,1,0.333,3,2,0
user0530,2023-08-06,15,12,0.8,2,2,0
user1459,2023-05-07,16,15,0.938,3,1,0
user0882,2023-01-01,15,12,0.8,1,2,5
user1430,2024-01-07,12,10,0.833,1,1,1
user1654,2023-07-30,11,11,1.0,3,1,0
user0258,2023-06-11,10,9,0.9,1,3,0
user1525,2023-08-06,13,13,1.0,1,1,0
user0577,2023-11-12,12,10,0.833,1,1,0
user1513,2023-05-07,16,15,0.938,5,1,0
user1269,2023-10-01,8,8,1.0,4,2,0
user1559,2023-08-06,13,11,0.846,3,2,0
user1667,2023-08-27,6,6,1.0,1,1,0
user1957,2024-05-12,7,6,0.857,1,5,0
user1718,2023-10-29,13,13,1.0,1,3,0
user1806,2023-09-24,8,6,0.75,3,2,0
user1877,2023-10-22,10,8,0.8,1,3,0
user1563,2023-11-05,21,20,0.952,3,3,0
user1149,2023-01-22,11,11,1.0,1,2,0
user0662,2024-04-21,13,13,1.0,2,1,0
user1154,2024-01-21,20,20,1.0,1,1,2
user0722,2023-07-16,5,5,1.0,3,3,0
user1921,2024-03-03,11,11,1.0,3,2,1
user1629,2024-02-18,15,15,1.0,3,1,2
user1070,2023-12-10,12,12,1.0,2,4,0
user1073,2024-06-16,11,10,0.909,2,2,1
user0623,2023-11-12,15,14,0.933,1,1,1
user0485,2024-01-14,14,13,0.929,1,1,1
user0035,2024-07-07,8,8,1.0,2,3,1
user1708,2023-01-01,12,9,0.75,2,1,0
user0256,2023-12-31,12,11,0.917,1,2,1
user1750,2023-02-19,17,16,0.941,2,1,3
user1133,2023-10-29,9,8,0.889,1,2,1
user0097,2023-10-22,11,11,1.0,2,2,0
user1813,2024-04-28,8,8,1.0,1,3,0
user1700,2023-02-19,11,11,1.0,1,3,0
user1585,2024-04-28,11,10,0.909,5,3,1
user1304,2023-08-27,7,7,1.0,1,1,0
user0283,2024-06-09,13,11,0.846,1,2,1
user0639,2023-12-03,17,15,0.882,1,1,1
user0068,2023-05-07,14,14,1.0,2,1,0
user0194,2024-04-21,11,9,0.818,2,3,2
user1705,2023-09-24,18,14,0.778,2,1,1
user1270,2024-03-24,13,12,0.923,2,1,0
user1144,2024-07-07,13,10,0.769,1,1,3
user1225,2023-04-23,10,10,1.0,2,2,0
user1313,2024-03-31,2,2,1.0,1,2,0
user1011,2023-02-19,11,8,0.727,3,4,0
user1138,2024-05-05,10,7,0.7,2,1,1
user1121,2023-08-13,9,8,0.889,1,1,1
user1246,2023-02-26,8,6,0.75,1,1,0
user0700,2024-01-14,12,12,1.0,1,3,1
user1458,2023-09-10,14,12,0.857,1,3,0
user0055,2024-04-28,17,17,1.0,2,1,0
user0154,2023-12-24,8,8,1.0,2,1,0
user0933,2024-05-12,15,15,1.0,2,2,1
user1614,2023-09-17,7,7,1.0,5,3,0
user1296,2023-06-25,9,8,0.889,3,1,1
user1518,2023-09-10,10,8,0.8,4,5,0
