user,week,logons,logoffs,unique_pcs,offhour_logons,file_ops,file_writes,bytes_total,usb_events,usb_mounts
user0830,2023-09-03,8,7,4,0,11,4,1854855,0,0
user0498,2023-08-20,6,6,2,0,5,2,1856497,1,1
user0404,2024-02-25,1,1,2,0,3,0,1554145,0,0
user1438,2023-07-23,2,2,1,1,13,6,461042,0,0
user0817,2023-06-04,8,8,1,0,8,3,1893260,0,0
user1482,2024-02-25,1,1,2,0,7,2,17481660,0,0
user1406,2024-01-07,8,8,1,0,12,4,2626753,0,0
user1353,2023-05-07,2,2,1,0,14,7,1434253,1,1
user0962,2023-12-10,8,7,3,1,5,0,2319285,0,0
user0961,2023-09-24,3,3,3,0,5,3,955672,0,0
user1202,2023-10-01,13,13,2,0,6,2,5229491,1,0
user0109,2023-04-30,12,11,2,0,9,3,1577664,0,0
user1013,2024-06-30,8,8,2,0,11,7,4368504,0,0
user1347,2023-09-10,4,3,1,1,8,0,4037015,0,0
user1359,2024-02-18,5,5,1,0,10,1,2184121,0,0
user1496,2023-01-01,11,10,1,1,7,3,356271,1,0
user0145,2023-04-09,18,18,6,1,12,3,999391,1,0
user1258,2023-03-12,2,2,2,0,4,1,3685513,0,0
user0234,2024-07-07,12,9,1,2,15,6,4711753,2,2
user0862,2023-01-29,10,10,1,0,10,5,1668243,1,0
user1067,2024-04-21,7,7,1,1,7,3,954203,0,0
user1051,2023-12-10,0,0,2,0,10,5,5000991,0,0
user0246,2024-03-17,13,11,1,1,10,3,1351332,1,1
user0728,2023-08-06,8,8,6,0,10,3,1023874,1,1
user1255,2024-01-07,6,5,2,0,5,1,4324330,0,0
user0555,2023-12-17,7,7,2,1,14,6,12851926,1,1
user0943,2024-06-23,4,4,1,0,14,5,5330266,0,0
user0102,2023-12-10,10,10,6,2,10,4,2036303,0,0
user1489,2024-05-26,20,16,2,2,9,1,653771,0,0
user1254,2024-07-07,15,14,2,2,11,3,602670,1,1
user1207,2024-02-18,10,10,1,1,13,6,1558491,2,1
user0312,2023-07-16,24,23,2,3,7,3,892690,0,0
user0469,2024-04-21,2,2,2,0,15,4,1116878,1,1
user0962,2023-06-04,8,8,4,1,9,7,4308546,0,0
user1004,2023-01-29,3,3,2,0,7,2,1428494,0,0
user1431,2023-03-19,5,4,1,2,12,4,2924488,0,0
user0971,2024-02-18,9,9,2,0,11,2,1855694,3,3
user0110,2024-02-25,4,4,1,0,8,1,815182,0,0
user1459,2023-11-05,1,1,1,0,9,4,740795,1,0
user0638,2024-07-07,3,3,1,2,9,3,461636,0,0
user0157,2024-06-30,7,7,4,0,7,3,2829414,0,0
user0080,2023-06-04,2,2,1,0,7,1,4278072,1,1
user1276,2023-10-08,17,17,3,3,5,2,4668329,0,0
user1018,2023-06-04,4,4,1,0,8,2,4618614,1,0
user0981,2023-01-22,11,8,4,2,8,3,4839435,0,0
user0521,2023-11-19,9,8,1,1,9,4,3160155,0,0
user1036,2023-08-20,15,15,6,1,13,1,641245,1,1
user0454,2023-07-16,6,6,4,1,14,3,2012743,2,1
user1071,2024-06-16,9,8,1,1,8,1,2036333,0,0
user0091,2023-12-24,2,2,1,0,6,3,62313967,0,0
user0059,2023-05-21,13,12,1,0,10,1,591349,1,1
user1398,2024-01-07,4,4,2,0,6,3,490010,0,0
user1045,2024-04-21,6,6,1,0,4,1,2282900,1,1
user1069,2023-05-14,3,3,1,1,7,3,373357,0,0
user0871,2023-05-21,6,6,3,0,7,3,2132035,0,0
user0628,2023-04-02,22,21,1,0,11,4,5850991,0,0
user0238,2023-11-26,16,16,3,0,10,2,1441685,1,1
user0627,2023-01-29,29,27,4,1,7,2,6610586,0,0
user0686,2023-03-12,18,17,4,1,10,3,6284347,1,1
user0696,2023-02-26,1,1,1,0,6,3,234224,0,0
user0997,2024-05-26,16,15,1,1,8,4,3858537,0,0
user1470,2024-04-14,20,19,1,3,11,2,2593002,0,0
user0971,2024-03-24,8,7,3,1,7,3,111793,0,0
user0369,2024-05-12,7,7,1,1,11,3,300544,0,0
user0432,2024-02-04,2,2,1,0,11,2,1079795,0,0
user0554,2024-01-14,10,10,2,0,8,4,890885,0,0
user1362,2023-05-28,10,10,3,0,9,3,144857,0,0
user0503,2023-11-12,7,7,6,1,6,2,20916170,0,0
user1471,2023-06-04,3,3,1,1,12,2,27925219,1,0
user0922,2023-07-30,13,10,4,2,14,4,684784,0,0
user0406,2023-01-01,0,0,1,0,7,1,1887597,0,0
user0424,2023-04-23,14,14,2,1,4,0,4225748,0,0
user0301,2023-11-19,3,3,1,0,8,4,895309,0,0
user0840,2023-11-12,1,1,1,0,7,3,2702367,0,0
user0297,2023-03-19,9,9,1,1,5,1,1558386,1,0
user1435,2024-05-19,15,15,2,1,11,3,1675792,0,0
user0550,2024-06-02,1,1,1,0,4,1,2079330,0,0
user1148,2023-09-17,2,2,1,0,9,6,189557,1,0
user0344,2023-12-10,6,5,1,2,10,4,2653083,1,1
user0672,2023-04-09,3,3,3,0,8,4,469385,0,0
user1321,2023-02-26,9,9,3,0,13,6,1002156,1,1
user0969,2024-06-02,1,1,1,0,10,3,3113786,0,0
user0379,2023-07-09,3,3,3,0,9,4,6761853,1,1
user0843,2023-08-06,5,5,1,1,14,6,12438106,0,0
user1290,2023-02-05,2,2,1,0,7,2,1628115,0,0
user0893,2024-05-12,2,2,2,0,6,3,6181395,1,1
user0260,2024-01-07,5,5,1,1,9,2,2185164,0,0
user0212,2023-07-16,4,4,1,2,7,1,7504448,0,0
user1349,2023-03-05,3,3,2,0,6,4,2407800,0,0
user1330,2023-11-05,5,5,1,2,10,2,10149558,0,0
user0922,2024-06-16,12,11,2,1,4,2,559145,0,0
user0888,2023-08-06,2,2,2,0,6,2,15371885,0,0
user0118,2023-11-26,7,7,1,0,8,2,1053044,0,0
user0529,2024-05-19,7,6,4,0,20,6,8118179,1,1
user1472,2023-05-28,16,14,4,1,4,2,6154745,0,0
user0094,2023-04-23,20,20,2,3,6,2,7141398,0,0
user1468,2024-03-24,3,3,2,1,11,4,1071409,0,0
user0681,2024-01-21,26,25,3,1,9,3,388021,0,0
user0514,2023-09-03,4,4,1,0,4,1,328501,0,0
user0446,2023-07-30,6,6,6,0,12,2,1439705,0,0
user1300,2023-09-17,9,8,2,0,11,7,1396512,2,1
user0892,2023-05-14,9,9,2,1,4,2,2425288,0,0
user1382,2023-04-02,7,6,2,0,8,0,4249118,0,0
user0089,2024-05-12,1,1,2,0,7,2,6617764,1,1
user1202,2023-04-23,18,18,3,2,8,3,1776657,0,0
user0688,2024-06-09,2,2,1,0,6,3,1618647,1,0
user0952,2023-04-30,9,9,3,0,8,2,2708747,1,1
user0787,2024-04-21,17,14,1,3,3,1,5499605,1,0
user0092,2023-09-24,5,5,1,0,14,3,368800,0,0
user0074,2023-12-17,13,13,5,1,8,1,4892705,1,1
user1453,2023-07-09,6,6,2,0,12,7,5904682,0,0
user0715,2023-06-25,11,10,3,4,4,0,1210880,0,0
user0530,2024-02-18,5,5,1,1,11,4,1063920,0,0
user1109,2024-04-07,3,3,1,0,7,3,4586668,0,0
user0696,2024-03-03,2,2,2,1,4,1,1147296,0,0
user0199,2023-09-24,5,5,1,1,11,4,1976292,0,0
user1194,2023-09-24,11,11,1,1,12,6,9220417,2,2
user0088,2023-04-16,2,2,4,1,7,4,1060804,0,0
user1073,2023-08-06,17,17,1,1,8,5,1446541,1,1
user0383,2023-12-31,1,1,1,0,17,9,1869592,0,0
user0848,2023-02-26,7,5,4,0,12,4,3167630,0,0
user0205,2023-02-26,9,9,2,0,9,4,4542273,2,2
user0124,2023-12-31,22,18,5,2,11,2,1802365,1,1
user0009,2023-04-16,14,14,2,0,13,5,1224683,0,0
user1208,2023-12-17,2,2,2,0,10,2,6384269,0,0
user1237,2023-07-30,9,9,3,0,13,1,13648761,0,0
user0433,2023-08-06,2,2,1,0,10,1,314219,0,0
user1055,2023-06-04,16,15,2,2,4,2,5731265,0,0
user0634,2023-12-17,5,5,1,3,14,5,11465184,1,1
user0973,2023-11-12,16,15,1,1,8,2,3033652,0,0
user1403,2024-03-24,0,0,3,0,7,2,1097781,0,0
user0512,2024-01-14,15,15,2,0,9,5,6548132,0,0
user0619,2023-01-01,7,7,4,0,11,5,1394561,0,0
user0465,2024-01-07,5,4,1,1,7,2,6930218,0,0
user0998,2024-04-07,13,13,1,1,3,0,864173,0,0
user0066,2024-06-30,8,7,1,1,10,4,1190738,2,2
user1143,2024-01-14,25,24,1,1,7,3,2908559,1,1
user1161,2024-06-09,6,6,3,0,7,1,10241703,0,0
user0969,2024-06-02,1,1,1,0,10,2,1997904,0,0
user0997,2023-10-15,17,17,1,1,8,2,6489440,3,2
user0225,2023-01-22,10,10,2,1,8,3,1620186,0,0
user1086,2024-05-05,0,0,1,0,5,1,1353478,0,0
user1362,2023-02-05,15,14,3,3,9,3,9967835,0,0
user0772,2024-05-12,7,7,3,1,9,2,956897,0,0
user0423,2024-06-30,2,2,1,1,5,3,3296388,0,0
user1217,2023-03-12,4,3,2,1,10,2,211872,1,1
user0935,2023-12-24,1,1,1,0,9,3,4229562,1,1
user1173,2023-01-08,21,20,1,2,9,5,731724,0,0
user0320,2023-10-08,10,9,4,1,11,5,1000695,1,1
user0831,2023-09-24,2,2,3,0,8,3,693117,1,1
user0601,2023-03-26,12,12,1,2,6,3,3224321,0,0
user1396,2023-01-29,2,2,3,0,11,4,841898,0,0
user1042,2023-08-13,19,18,1,5,4,2,263190,1,1
user0589,2024-03-31,1,1,1,0,7,2,11428057,2,2
user0644,2024-02-04,18,17,3,2,10,5,2848119,0,0
user0437,2023-12-24,11,11,2,2,9,3,438660,0,0
user1485,2023-12-03,3,3,1,1,7,2,6608877,0,0
user1383,2023-09-24,6,5,5,1,5,4,1530204,0,0
user0180,2023-08-13,18,17,1,3,11,4,348679,1,1
user1445,2023-10-08,17,16,1,1,6,1,1060758,0,0
user0016,2023-06-18,1,1,1,0,7,1,606330,1,1
user0162,2023-01-15,16,16,3,1,8,4,288604,1,1
user0517,2024-05-26,17,16,1,1,9,1,11402058,1,0
user0875,2023-11-05,7,7,3,0,10,4,20754908,1,1
user0458,2023-02-12,10,10,3,2,10,6,126143,1,0
user1406,2023-03-26,6,6,3,2,9,1,400551,0,0
user1327,2023-12-31,18,17,4,1,11,4,1946867,0,0
user0977,2024-02-04,5,5,1,1,7,2,2145095,0,0
user0100,2023-11-05,3,3,1,0,10,2,17754329,0,0
user1251,2023-01-29,15,15,2,0,10,2,22215292,1,0
user0428,2024-04-28,21,20,3,1,9,1,2337479,0,0
user0580,2023-12-10,0,0,2,0,6,2,971668,0,0
user1136,2023-01-22,6,6,10,1,5,2,1060257,0,0
user0438,2024-03-10,11,11,2,0,8,3,6942937,0,0
user0153,2023-02-05,14,14,2,1,15,6,1519065,0,0
user1104,2024-06-30,9,9,3,2,9,1,2460846,0,0
user0261,2024-05-05,9,9,4,1,8,1,633814,0,0
user1238,2023-07-09,4,4,1,0,11,6,1643238,1,1
user0127,2024-02-25,14,14,1,1,7,2,2320406,0,0
user1154,2023-09-17,19,18,1,0,11,4,4315418,0,0
user0261,2023-02-26,8,8,4,1,7,4,5741702,0,0
user1414,2023-08-06,25,24,1,3,6,0,1213086,0,0
user0059,2023-09-17,11,10,2,1,4,1,337373,0,0
user0646,2024-01-07,2,2,1,0,5,1,210209,0,0
user0534,2023-01-22,10,10,2,2,10,3,190566,0,0
user1489,2023-07-02,19,18,3,3,7,2,2628265,0,0
user1404,2023-09-10,8,7,2,0,4,0,982248,0,0
user0882,2023-01-15,9,8,1,2,9,2,3771712,0,0
user0548,2023-03-19,3,3,2,1,8,2,3536220,0,0
user1364,2023-10-29,4,4,1,1,7,2,2405235,1,1
user0907,2023-03-12,22,21,1,2,7,5,4430462,0,0
user0097,2023-07-16,5,5,1,0,4,2,8351718,1,0
user1385,2023-12-17,5,5,1,1,9,4,4138276,0,0
user1378,2023-10-22,14,14,2,1,15,2,1312637,1,1
user1080,2023-08-20,10,9,5,4,6,2,6417239,0,0
user0120,2023-05-28,8,7,2,0,14,6,4946402,1,1
user1129,2024-02-25,1,1,1,0,7,2,481085,0,0
user1484,2023-03-19,13,11,6,1,9,2,1274732,0,0
user0298,2023-04-23,2,2,2,0,5,1,1695073,1,1
user0856,2023-10-08,10,10,3,0,10,4,612316,0,0
user0761,2023-03-19,10,10,4,0,6,2,743701,0,0
user0858,2023-12-17,7,7,2,3,6,2,4128767,0,0
user0234,2023-02-26,10,10,4,2,5,1,881018,0,0
user0914,2023-06-18,11,10,4,1,9,1,24179769,1,1
user0254,2024-06-16,16,15,5,0,2,2,1319234,0,0
user1492,2023-04-09,4,4,2,1,7,2,14952154,0,0
user1137,2023-01-15,4,4,1,0,5,2,812686,1,1
user1005,2024-01-14,2,2,1,0,10,3,356694,1,0
user0512,2024-03-10,13,13,1,2,8,2,22934384,1,1
user0087,2024-06-23,0,0,1,0,10,1,465943,0,0
user0436,2024-02-11,6,6,2,0,7,2,10620619,0,0
user0744,2023-06-25,7,7,3,1,9,3,1318038,1,1
user0371,2024-03-24,25,23,2,0,7,2,5267622,0,0
user0359,2023-10-15,9,8,3,1,15,4,2402884,0,0
user0984,2023-04-09,6,6,1,0,11,6,1492763,0,0
user0125,2023-08-13,5,5,1,1,7,4,3573400,0,0
user0547,2023-09-17,7,6,3,0,8,4,3086523,1,1
user1136,2023-11-05,4,4,1,0,9,2,4181986,1,1
user0712,2023-03-26,15,13,6,1,8,4,1076041,2,1
user0272,2023-06-11,17,16,3,0,9,2,3337289,0,0
user1292,2023-02-05,11,9,3,2,10,3,9177118,1,0
user1135,2024-06-23,20,17,5,2,7,3,1205852,0,0
user0125,2023-12-24,4,3,1,0,4,1,396946,0,0
user0367,2023-11-12,2,2,1,0,4,1,1423406,0,0
user0442,2023-07-09,1,1,1,0,8,3,2009481,1,1
user0117,2024-02-18,3,3,2,0,8,0,3062429,1,1
user1095,2023-01-01,11,10,3,3,6,1,2075303,0,0
user0030,2024-03-24,7,7,2,0,7,4,1546668,0,0
user1368,2023-07-23,6,6,6,0,7,1,49860157,1,0
user0986,2023-02-19,2,2,1,0,8,3,3861354,0,0
user1025,2024-03-24,17,16,1,1,8,2,690430,0,0
user1078,2023-04-23,15,15,1,3,7,3,386101,0,0
user0052,2023-03-26,20,20,3,2,11,3,2913465,1,1
user1458,2024-03-03,7,7,2,1,6,2,1982566,1,1
user1444,2023-12-10,18,18,4,0,11,3,5009450,1,1
user1367,2023-05-07,3,2,2,1,8,4,1695986,1,1
user0256,2023-10-29,13,13,1,0,8,2,1668032,0,0
user0834,2023-11-12,14,12,2,0,7,3,754415,0,0
user1258,2023-12-24,4,4,1,0,9,1,4554111,0,0
user0580,2023-04-30,1,1,1,0,8,4,1018386,0,0
user0549,2023-03-12,1,1,1,0,9,3,3463334,2,1
user0133,2024-03-03,1,1,1,0,4,0,2085227,0,0
user0277,2023-09-10,0,0,3,0,14,4,1596587,1,1
user0007,2024-06-09,2,2,2,0,8,4,2317854,1,0
user1294,2023-04-09,14,14,3,1,6,3,8351349,0,0
user0905,2023-05-21,5,4,1,1,5,1,10192535,0,0
user0149,2023-11-26,11,11,1,1,11,3,1003271,0,0
user1263,2023-05-07,5,5,1,1,4,2,2886143,0,0
user0879,2023-10-01,1,1,1,0,9,3,525185,2,1
user1246,2024-06-30,10,10,1,1,9,1,4031476,0,0
user1436,2023-12-17,7,7,2,1,11,4,8086056,1,1
user1493,2023-06-25,5,5,1,0,9,3,4992751,0,0
user0142,2023-01-29,6,6,4,2,8,3,8217550,0,0
user0662,2024-02-25,3,3,1,0,11,3,1908754,0,0
user0768,2023-05-07,15,15,5,1,6,3,2950875,1,0
user0032,2024-02-11,4,4,1,0,11,2,1976327,0,0
user0128,2023-06-25,13,13,1,1,5,0,326606,0,0
user0472,2023-08-27,10,9,2,1,6,0,714469,0,0
user0364,2024-07-07,1,1,2,0,11,5,5689692,0,0
user1393,2023-03-26,5,5,1,0,6,1,2970446,2,2
user1307,2023-05-21,0,0,1,0,6,4,128147,0,0
user0122,2023-12-17,13,11,1,0,6,2,1119952,0,0
user0098,2023-01-01,18,17,2,1,4,1,8615239,0,0
user0134,2023-04-02,12,11,2,1,10,4,1501113,0,0
user1440,2024-03-03,5,5,1,0,5,4,3932336,0,0
user0132,2023-05-28,7,7,3,1,4,0,1330242,0,0
user0178,2023-03-19,15,15,2,3,5,1,2545373,0,0
user0944,2024-02-18,8,8,3,0,13,5,1663371,0,0
user0875,2023-10-22,10,10,1,1,10,3,728841,1,1
user0936,2023-03-19,5,5,1,0,5,2,2370516,2,2
user0170,2024-01-07,3,3,1,1,10,3,1830612,0,0
user1212,2024-02-11,11,10,3,0,6,2,1950565,0,0
user0191,2023-05-28,4,4,1,0,7,1,869652,0,0
user0742,2023-06-25,2,2,1,0,7,3,2595369,0,0
user0649,2024-01-28,8,8,4,2,14,4,16214008,1,0
user0039,2024-04-21,4,3,1,1,10,3,3091388,0,0
user0540,2023-12-10,12,12,2,3,7,4,2101793,0,0
user0122,2024-03-24,12,10,1,1,5,2,2062738,2,2
user0749,2024-06-16,1,0,1,0,8,6,3476079,1,0
user0355,2023-10-29,8,8,2,1,7,4,1619400,0,0
user0326,2024-05-12,4,4,2,0,11,4,1164891,0,0
user0440,2024-02-04,3,2,1,0,5,2,742758,0,0
user0884,2023-01-29,12,12,2,1,9,2,5586859,2,1
user1444,2024-02-11,24,24,1,3,10,5,855073,1,0
user0991,2023-10-22,8,8,3,0,9,4,1028800,2,2
user0243,2023-05-21,17,17,2,2,7,3,5445636,1,1
user0429,2023-07-02,14,14,1,3,6,3,736152,1,0
user1069,2024-01-07,1,1,1,0,14,2,382259,1,1
user1461,2024-06-09,14,14,5,0,3,1,379298,0,0
user0133,2023-03-19,4,4,1,0,6,1,401127,0,0
user0821,2024-06-02,12,12,2,3,11,5,508619,1,1
user0552,2024-06-23,15,15,1,2,9,4,1871104,0,0
user1379,2024-04-28,8,8,4,1,11,4,10597982,0,0
user0536,2024-03-10,12,12,2,0,6,2,330298,0,0
user0119,2024-06-30,0,0,1,0,12,5,285934,2,2
user0736,2023-10-08,2,2,2,0,6,1,7212669,0,0
user0477,2024-06-23,3,3,3,0,10,6,491849,0,0
user0641,2023-08-13,6,5,2,1,7,5,6941749,0,0
user0859,2024-01-14,2,2,1,0,10,2,1342730,0,0
user1466,2023-07-02,5,5,1,0,9,2,10528554,2,2
user0075,2023-03-05,1,1,1,0,8,3,2859658,0,0
user0880,2023-06-04,3,3,1,0,0,0,4342997,0,0
user0277,2023-01-29,1,1,3,0,6,0,393094,0,0
user0707,2024-01-28,7,7,5,0,10,5,10558316,0,0
user1332,2023-04-16,6,6,2,2,12,4,3868147,1,1
user0921,2023-06-04,13,12,2,0,14,4,3498510,2,2
user1243,2023-10-08,14,12,2,2,7,2,2716392,1,1
user0948,2023-04-23,27,26,1,4,6,5,440069,0,0
user0455,2023-10-08,19,17,2,0,14,4,6641691,0,0
user0761,2023-05-28,7,6,1,0,11,8,8167260,0,0
user1305,2024-06-02,13,11,3,1,4,1,3839755,0,0
user0831,2024-05-05,2,2,1,0,10,3,6055423,0,0
user1100,2023-02-05,8,8,2,0,7,3,329288,0,0
user1039,2023-03-26,2,2,3,0,3,1,2402151,0,0
user1183,2023-06-11,8,7,3,0,13,2,7589069,1,1
user1104,2023-08-20,3,3,2,0,9,4,2990600,0,0
user1437,2023-11-05,20,17,3,1,10,4,3064254,0,0
user0199,2023-12-10,12,10,1,0,6,2,1600469,1,1
user1252,2023-01-01,5,4,1,0,4,1,2162184,0,0
user1335,2023-06-25,4,4,1,0,9,0,27403077,0,0
user1276,2023-03-12,14,14,2,2,13,4,3057647,2,2
user0761,2024-05-12,6,5,2,0,9,5,1532918,0,0
user0090,2023-01-01,2,2,2,0,8,2,579355,0,0
user0610,2023-12-17,10,10,2,1,10,4,5134862,0,0
user1205,2023-12-10,1,1,1,0,8,3,3824065,0,0
user0028,2023-07-30,14,14,1,0,10,5,1623843,0,0
user1057,2023-08-27,6,6,2,0,6,1,516845,0,0
user0350,2024-05-19,4,4,5,0,6,0,387785,1,1
user0989,2023-11-05,7,7,4,1,5,1,312364,2,1
user0387,2023-04-23,7,6,4,0,8,1,2819370,2,2
user1231,2024-06-16,21,21,4,3,12,7,1189430,0,0
user1094,2024-03-03,24,21,1,2,6,1,3071950,1,1
user1364,2024-03-17,4,4,1,0,9,6,526504,0,0
user0587,2023-11-05,14,14,1,4,9,5,1054432,0,0
user1251,2023-01-22,20,20,8,2,14,4,2178423,0,0
user0438,2024-05-26,4,4,1,1,14,6,469145,2,1
user0145,2024-02-18,17,17,2,1,8,1,579330,1,0
user1480,2024-05-19,1,1,1,1,12,5,2563832,1,1
user0382,2023-06-04,10,9,2,1,7,3,31436635,0,0
user0576,2023-04-16,17,16,2,0,7,3,750603,0,0
user1210,2024-03-10,6,6,1,0,10,4,12646218,1,1
user0996,2023-02-05,4,4,1,1,6,3,12554486,0,0
user0155,2023-04-09,13,12,1,2,6,1,936571,1,1
user0871,2023-03-19,4,4,4,0,8,2,952130,1,1
user0574,2023-02-26,5,5,1,0,19,8,2212033,0,0
user1064,2023-12-24,6,5,3,0,5,1,286780,0,0
user0259,2023-11-26,14,13,1,1,6,2,3354107,0,0
user1421,2023-01-15,11,11,1,0,13,7,868857,1,0
user0157,2023-06-11,6,6,3,0,3,2,1652119,0,0
user1214,2024-02-18,10,10,4,0,7,2,249324,0,0
user0055,2024-06-16,6,6,2,0,4,2,2263514,0,0
user0390,2023-09-24,2,2,1,0,10,5,1974463,0,0
user0941,2023-11-19,3,3,1,0,5,0,14268375,0,0
user0876,2024-02-25,18,18,1,4,11,4,664804,1,1
user0424,2024-02-18,9,9,5,1,7,0,1585917,1,1
user0358,2023-12-31,6,6,3,1,7,3,10307969,0,0
user0275,2023-07-02,21,19,5,1,13,2,1068374,0,0
user0042,2023-09-03,1,1,1,0,9,6,9197523,0,0
user0831,2023-01-22,4,4,1,0,15,6,895560,1,1
user0882,2024-06-09,11,11,4,1,7,2,13329834,0,0
user0402,2024-01-07,10,8,1,0,13,3,5240834,0,0
user1222,2023-10-15,11,10,1,0,7,1,3501232,0,0
user0571,2024-01-07,4,4,3,0,8,2,1860295,0,0
user0521,2024-04-28,7,7,6,0,11,4,2551120,0,0
user0707,2023-03-19,9,8,2,0,5,1,1015286,0,0
user1251,2024-06-23,24,23,2,5,11,3,608157,0,0
user0281,2024-02-04,1,1,1,0,6,1,4015068,0,0
user1120,2024-03-24,1,0,1,0,5,2,623734,0,0
user0779,2023-01-01,10,9,4,1,10,4,179979,0,0
user1107,2023-03-26,1,1,1,1,9,3,3527732,0,0
user1064,2024-06-23,7,6,4,1,3,1,13713384,0,0
user0807,2023-04-16,19,18,1,4,12,6,1663863,0,0
user0988,2024-06-16,4,2,1,0,12,2,2656860,0,0
user0845,2023-07-30,8,8,1,1,7,2,2527945,1,1
user0708,2024-01-14,11,10,1,1,1,1,3342064,0,0
user1270,2023-06-11,7,7,1,1,6,2,464868,1,0
user0335,2023-06-11,18,15,3,2,11,3,4237900,0,0
user1181,2024-04-07,19,18,2,3,10,2,2537208,0,0
user0136,2023-03-12,23,20,3,3,8,2,155627,0,0
user0924,2023-03-26,6,5,1,1,9,4,9899650,1,1
user1351,2023-12-17,0,0,1,0,7,2,1709646,1,1
user0207,2024-05-19,8,8,1,0,8,3,3517694,1,0
user0749,2023-07-02,0,0,1,0,7,2,1092815,0,0
user0131,2024-04-28,14,14,3,2,7,1,2235863,1,1
user0225,2023-01-22,5,4,1,0,8,2,7116046,0,0
user0569,2023-11-12,3,3,1,0,5,1,694062,0,0
user0321,2023-03-05,3,3,1,0,8,3,8914525,0,0
user0642,2023-09-17,15,14,1,1,7,4,2741683,0,0
user0480,2024-06-02,10,9,2,0,5,4,20098350,0,0
user1273,2023-07-02,1,1,1,0,11,6,313549,0,0
user0387,2023-07-09,7,7,1,0,11,5,1427524,0,0
user0604,2024-04-07,16,16,1,1,8,3,6019338,0,0
user1003,2024-06-23,8,7,4,0,7,0,2792311,0,0
user0959,2023-03-26,6,6,2,0,4,1,986431,0,0
user0439,2023-10-29,4,4,1,1,15,4,1403827,0,0
user0947,2024-02-04,6,6,1,1,12,5,7494876,1,0
user0534,2024-06-30,11,10,2,1,8,2,4314855,0,0
user1316,2024-05-05,5,5,1,0,7,2,896312,0,0
user0335,2023-07-02,9,7,4,0,2,1,2871058,0,0
user0551,2024-06-16,21,19,1,1,11,4,10738539,0,0
user0791,2023-03-12,11,10,4,0,12,7,2769422,1,1
user0386,2024-03-10,16,16,3,4,5,1,2328892,0,0
user0280,2023-04-02,13,13,1,0,13,8,3898422,1,1
user0230,2024-05-19,6,6,4,1,5,1,665731,0,0
user1093,2024-02-25,8,8,2,1,10,4,1936769,0,0
user0824,2023-10-29,6,5,2,0,6,1,3186748,0,0
user0810,2024-04-21,9,8,1,2,10,2,1828363,1,1
user0795,2023-02-12,7,4,4,0,6,3,309931,0,0
user0976,2023-04-30,8,7,1,0,8,5,1528507,0,0
user0359,2024-03-24,12,12,4,1,11,3,8823495,0,0
user0604,2024-05-19,16,15,1,2,8,2,122214,0,0
user1487,2023-12-31,3,3,1,0,8,3,951476,1,1
user0235,2023-12-10,3,3,1,1,6,3,4391071,0,0
user1395,2024-05-26,16,15,2,0,10,3,3026726,0,0
user0565,2023-12-03,12,12,4,2,10,3,2322469,1,0
user0485,2023-12-31,7,6,4,0,11,5,3796386,0,0
user0589,2023-08-27,3,3,1,0,10,2,1865679,1,0
user1390,2024-02-11,13,13,3,2,9,3,864483,0,0
user0364,2024-02-25,0,0,1,0,8,6,5886622,0,0
user0366,2023-03-19,8,8,3,1,10,3,3475740,1,1
user0228,2023-10-22,11,11,1,4,15,9,115975,1,1
user1390,2023-03-26,11,10,3,0,7,1,3189430,0,0
user0498,2023-10-01,1,1,3,0,15,6,4390760,0,0
user0323,2023-02-26,12,11,5,0,4,2,3403411,0,0
user0886,2023-10-01,4,4,2,0,7,3,3988769,0,0
user1370,2023-06-11,5,4,4,0,4,2,752716,0,0
user1016,2023-10-08,1,1,1,0,12,6,3654264,1,0
user0131,2024-02-25,10,10,2,2,8,2,5150053,2,1
user0725,2024-07-07,15,15,2,1,7,5,5796981,0,0
user1471,2023-04-23,13,13,2,1,5,1,3743699,0,0
user1077,2024-01-14,10,9,1,3,12,5,5449584,0,0
user1030,2024-02-04,5,5,1,0,9,5,4020126,1,1
user0093,2023-07-30,6,5,4,0,9,4,746832,1,0
user1185,2023-03-19,6,6,1,2,8,3,3207394,0,0
user0246,2023-07-30,24,23,2,2,11,4,252077,1,0
user0900,2023-11-26,1,1,3,0,10,2,2795325,0,0
user1430,2023-02-05,8,8,4,0,12,3,33752466,0,0
user0791,2023-12-24,20,18,2,4,15,3,3037697,3,1
user0488,2024-03-24,3,3,1,1,7,2,2050643,0,0
user0156,2023-03-26,9,9,1,2,10,2,1170766,1,1
user0542,2024-03-24,3,3,2,0,10,3,8830373,0,0
user1188,2023-05-21,9,7,2,0,14,4,1197285,2,2
user0216,2023-05-14,26,26,3,1,6,4,23094232,1,0
user0022,2023-12-10,3,3,2,1,10,4,3582207,1,1
user0935,2023-07-02,7,5,1,0,5,2,187533,0,0
user0410,2023-12-17,0,0,1,0,5,2,468473,0,0
user1462,2023-11-12,12,12,3,0,9,4,602932,0,0
user0785,2023-08-06,18,18,1,1,5,4,6006300,0,0
user0921,2023-03-26,15,14,2,1,4,0,3255837,0,0
user0276,2023-03-19,4,4,1,1,4,2,354212,0,0
user1170,2024-06-30,0,0,1,0,9,4,16084764,1,1
user0543,2024-04-21,15,15,3,0,9,3,3724789,0,0
user0262,2024-02-11,0,0,2,0,13,2,3293921,6,3
