user,week,emails,mean_len,kw_hits
user0387,2024-05-26,27,288.4,0
user0164,2023-08-06,17,388.4,4
user0679,2024-05-12,10,206.2,1
user0298,2023-09-17,9,286.9,0
user0597,2023-06-11,17,385.2,0
user0119,2023-09-17,14,205.0,1
user0299,2023-02-05,11,398.2,0
user0390,2023-12-17,18,372.0,1
user0776,2024-01-07,14,398.6,0
user0375,2023-07-09,16,374.2,2
user0176,2024-01-28,12,257.3,0
user0085,2023-10-29,17,375.0,2
user0598,2023-11-19,10,286.6,1
user0243,2023-12-10,20,195.7,0
user0730,2023-07-02,18,339.6,1
user0752,2023-08-20,13,108.1,0
user0652,2024-05-12,15,136.2,2
user0755,2024-03-31,22,453.9,4
user0376,2023-04-16,12,165.6,0
user0235,2023-08-20,12,324.2,1
user0023,2023-05-07,9,229.7,0
user0724,2023-11-19,14,394.5,1
user0309,2023-04-16,15,259.5,1
user0023,2024-01-28,12,262.2,1
user0139,2024-03-17,16,174.6,0
user0738,2023-01-01,11,352.2,0
user0682,2023-07-16,27,216.2,1
user0458,2023-06-04,11,379.8,2
user0312,2024-02-11,20,200.1,2
user0320,2023-10-29,11,295.8,2
user0127,2023-01-08,22,185.6,0
user0266,2023-08-06,11,340.2,1
user0459,2023-12-31,10,193.6,0
user0505,2024-02-11,19,278.6,3
user0603,2023-03-26,13,235.3,1
user0378,2023-09-17,11,389.0,0
user0527,2024-04-28,11,297.4,0
user0347,2024-02-25,15,303.2,0
user0546,2023-07-09,11,322.6,2
user0533,2023-11-26,12,206.4,1
user0566,2023-11-12,19,302.0,1
user0347,2023-11-05,16,248.7,0
user0431,2023-03-12,16,357.3,0
user0351,2023-11-05,17,183.1,0
user0138,2024-04-21,10,387.9,1
user0677,2023-02-19,17,295.3,0
user0582,2023-01-29,5,309.5,0
user0339,2024-02-18,8,260.7,0
user0463,2023-07-30,10,339.9,2
user0755,2023-03-05,13,198.2,0
user0241,2023-10-08,15,287.0,0
user0350,2023-12-10,15,210.6,0
user0132,2024-04-07,16,235.9,1
user0083,2023-11-19,17,330.2,1
user0797,2024-02-11,11,210.5,2
user0042,2023-09-17,13,341.8,1
user0467,2023-03-26,13,231.2,0
user0330,2023-01-15,18,311.4,1
user0293,2024-05-26,10,250.8,0
user0140,2023-02-05,16,360.5,3
user0191,2023-09-10,19,350.1,1
user0768,2024-05-26,11,324.2,0
user0068,2023-11-12,19,381.0,2
user0492,2024-01-07,8,237.1,0
user0751,2023-02-19,15,122.9,0
user0119,2024-05-12,21,307.7,0
user0775,2024-02-04,13,257.6,0
user0460,2023-08-20,23,311.8,0
user0555,2024-06-16,16,233.4,0
user0418,2024-02-11,18,229.1,0
user0153,2024-05-05,21,365.3,3
user0518,2023-05-21,17,291.0,2
user0617,2024-03-17,13,235.7,1
user0096,2023-06-25,11,239.7,0
user0074,2024-03-03,16,352.3,0
user0268,2023-01-01,12,211.2,1
user0175,2023-04-09,13,218.2,0
user0131,2023-07-09,18,99.8,0
user0280,2023-10-22,13,162.3,1
user0780,2023-09-10,16,234.0,0
user0646,2023-09-24,18,89.3,1
user0525,2024-02-25,16,385.2,1
user0225,2023-09-17,20,406.2,2
user0415,2024-04-28,10,148.1,0
user0646,2023-12-24,16,415.7,2
user0002,2023-10-29,11,345.7,0
user0315,2023-10-15,18,430.9,0
user0773,2023-08-13,27,405.4,4
user0743,2023-02-26,11,295.6,0
user0393,2024-04-21,10,105.9,0
user0518,2024-06-16,10,273.1,0
user0351,2024-02-18,13,65.1,0
user0644,2024-01-21,13,458.4,1
user0157,2023-01-22,8,355.4,1
user0704,2024-05-19,10,189.9,1
user0562,2024-05-26,9,48.7,0
user0565,2023-09-10,20,397.7,2
user0235,2023-06-18,11,438.9,1
user0242,2024-05-19,10,225.3,0
user0306,2023-09-03,9,332.9,1
user0725,2024-06-09,13,111.4,0
user0210,2023-01-15,10,193.6,0
user0705,2024-04-28,11,326.5,2
user0589,2023-07-09,13,383.0,2
user0754,2023-07-02,11,267.4,0
user0081,2024-04-21,14,181.7,0
user0223,2023-12-10,14,255.4,0
user0428,2023-01-29,21,174.0,0
user0019,2024-01-14,17,473.4,2
user0331,2023-01-15,17,336.0,0
user0454,2024-04-21,16,434.1,1
user0094,2023-07-09,13,178.7,0
user0779,2023-02-19,15,369.3,1
user0413,2023-01-15,19,159.4,0
user0675,2023-08-20,19,339.2,0
user0404,2024-01-21,20,189.5,0
user0328,2023-02-26,21,264.6,0
user0315,2024-01-28,11,311.0,1
user0187,2023-11-26,17,170.9,0
user0545,2024-03-17,18,304.9,0
user0077,2023-03-26,11,334.8,1
user0505,2024-07-07,11,383.8,2
user0067,2024-03-24,16,210.1,1
user0078,2023-07-16,15,224.9,0
user0149,2024-05-19,16,231.3,1
user0136,2024-04-28,22,198.4,0
user0074,2024-02-25,15,256.1,0
user0272,2024-04-28,13,189.7,0
user0410,2023-06-11,15,215.3,0
user0411,2023-01-22,12,253.2,0
user0185,2024-04-28,17,296.2,0
user0547,2023-03-19,18,337.6,1
user0467,2024-07-07,14,223.3,0
user0516,2024-01-21,5,274.1,1
user0271,2023-06-04,13,267.3,1
user0465,2023-01-22,15,359.6,1
user0771,2023-03-12,21,333.5,2
user0498,2023-02-12,14,212.2,0
user0608,2023-06-04,11,317.4,1
user0324,2023-12-17,8,198.1,1
user0332,2024-01-07,13,149.9,0
user0111,2023-07-30,24,233.5,1
user0043,2024-06-23,14,339.3,1
user0489,2023-01-08,13,336.3,0
user0761,2023-03-12,17,259.5,0
user0600,2023-08-13,15,172.1,0
user0357,2023-04-30,13,110.8,0
user0440,2024-04-14,23,129.2,1
user0567,2024-04-07,17,316.5,3
user0100,2024-05-26,19,205.4,0
user0579,2024-02-11,16,255.9,0
user0655,2023-08-27,13,284.3,1
user0291,2024-03-10,10,197.5,0
user0471,2023-05-28,16,222.7,0
user0338,2023-05-07,15,402.5,2
user0625,2023-08-27,22,295.3,0
user0566,2024-05-26,14,289.9,0
user0739,2024-04-07,13,208.0,0
user0417,2024-01-14,13,317.5,0
user0609,2023-05-28,14,266.8,2
user0409,2023-07-30,18,429.8,0
user0584,2023-02-05,15,248.6,0
user0673,2023-04-02,11,234.6,0
user0316,2023-01-22,17,168.7,0
user0235,2024-05-26,18,227.2,1
user0439,2023-01-22,16,232.8,0
user0276,2024-01-28,14,314.1,0
user0241,2023-07-02,22,288.9,1
user0081,2024-02-04,14,329.7,0
user0172,2023-03-05,12,409.6,2
user0252,2023-04-30,17,335.8,1
user0001,2024-04-28,22,122.6,1
user0558,2024-05-19,12,299.3,0
user0369,2023-05-28,9,230.2,0
user0095,2023-12-10,9,319.4,0
user0325,2023-10-08,12,285.0,0
user0572,2023-10-01,14,235.6,0
user0048,2024-06-16,11,382.9,1
user0273,2024-02-11,13,152.5,0
user0157,2023-08-06,13,269.6,1
user0003,2023-10-22,12,326.2,1
user0518,2024-03-31,15,149.5,0
user0106,2023-05-28,13,284.3,1
user0570,2023-12-24,17,160.1,0
user0154,2023-11-12,19,395.0,1
user0220,2023-06-11,25,307.6,1
user0005,2023-07-30,19,362.8,1
user0188,2023-01-22,9,69.3,0
user0442,2023-10-15,11,196.7,0
user0074,2023-04-23,19,224.3,0
user0169,2024-05-19,10,272.7,0
user0210,2023-05-07,20,238.1,0
user0250,2023-02-26,13,220.8,0
user0476,2024-04-07,11,306.6,0
user0319,2024-03-31,17,189.8,0
user0511,2023-07-30,14,278.6,0
user0713,2023-04-30,14,344.8,2
user0420,2023-12-24,19,294.5,0
user0660,2023-11-26,12,111.9,0
user0777,2023-06-04,17,71.7,1
user0022,2024-03-10,14,294.6,2
user0302,2024-01-14,16,390.0,0
user0684,2024-06-23,14,346.1,1
user0575,2023-05-28,11,93.3,0
user0547,2024-04-07,9,315.6,0
user0312,2023-06-18,16,294.3,1
user0703,2023-05-21,21,336.4,1
user0572,2024-02-04,22,401.0,3
user0308,2024-04-28,19,440.7,1
user0121,2024-03-10,22,376.1,0
user0454,2023-06-18,15,214.0,0
user0361,2024-05-19,16,158.3,0
user0671,2023-08-13,21,139.8,0
user0173,2023-12-17,7,337.9,0
user0593,2023-03-12,17,334.0,2
user0457,2024-03-24,12,298.3,1
user0289,2023-04-30,18,280.6,1
user0661,2024-06-30,14,319.5,1
user0326,2024-06-09,22,297.1,2
user0186,2023-03-26,18,249.2,1
user0613,2023-01-08,14,272.6,2
user0132,2023-09-24,11,254.5,0
user0695,2023-10-08,11,263.6,0
user0309,2024-05-05,15,255.3,1
user0573,2023-02-19,8,308.0,3
user0561,2023-11-19,10,256.4,0
user0207,2023-03-12,15,309.9,1
user0731,2024-06-02,19,285.5,0
user0608,2024-05-19,12,290.8,0
user0393,2023-12-24,21,310.9,0
user0223,2023-12-31,19,212.8,0
user0039,2023-06-25,23,220.6,0
user0383,2023-04-09,12,325.7,1
user0656,2023-02-05,21,513.8,2
user0623,2023-03-26,15,122.3,0
user0302,2024-01-07,13,276.4,0
user0093,2023-12-24,16,186.1,0
user0659,2023-09-17,12,334.8,1
user0800,2023-05-14,18,229.2,1
user0392,2023-06-04,17,421.2,5
user0529,2024-06-16,14,235.2,0
user0370,2023-05-14,15,321.2,1
user0516,2024-02-04,9,365.7,0
user0059,2023-05-14,16,266.6,0
user0355,2023-07-16,24,190.9,0
user0288,2023-09-03,9,196.5,0
user0374,2024-02-11,18,227.1,2
user0112,2023-01-08,18,276.1,0
user0538,2023-04-09,17,144.0,1
user0391,2023-11-19,19,312.6,0
user0341,2023-01-15,12,374.8,2
user0461,2023-06-18,19,367.1,1
user0605,2023-03-26,20,368.5,2
user0592,2024-03-10,20,215.6,0
user0142,2024-01-21,16,201.9,1
user0492,2023-06-11,18,284.0,0
user0718,2024-06-02,11,331.0,0
user0081,2024-06-02,8,267.4,0
user0100,2023-01-15,12,195.0,0
user0356,2024-06-09,20,361.4,2
user0789,2023-02-19,13,491.5,0
user0457,2023-04-02,15,336.7,0
user0786,2023-10-29,18,226.2,0
user0622,2023-08-27,12,358.8,3
user0107,2024-04-28,18,323.7,1
user0465,2023-02-19,20,329.0,1
user0656,2024-07-07,9,280.4,0
user0731,2024-03-10,15,249.8,0
user0735,2023-12-10,16,253.9,0
user0045,2023-10-22,13,455.1,2
user0725,2024-06-16,20,356.9,1
user0099,2023-06-25,17,188.3,2
user0725,2023-05-07,9,260.0,0
user0010,2023-09-03,14,300.0,1
user0288,2024-07-07,13,193.7,1
user0241,2023-01-01,13,303.3,1
user0064,2023-06-25,18,171.9,0
user0672,2023-08-06,14,411.7,1
user0492,2024-03-31,11,151.4,0
user0799,2023-09-10,17,329.3,1
user0535,2024-06-23,12,71.6,0
user0500,2023-10-29,23,316.7,1
user0139,2024-05-26,13,357.1,2
user0698,2023-01-01,15,281.1,0
user0222,2023-12-03,16,349.2,0
user0162,2023-06-11,13,378.9,1
user0395,2024-03-24,14,89.1,0
user0552,2024-01-28,17,324.2,0
user0170,2024-06-16,17,359.6,1
user0725,2023-11-12,13,521.9,1
user0529,2023-07-09,12,351.3,1
user0465,2023-11-26,15,354.0,2
user0504,2024-03-31,12,216.6,0
user0573,2023-10-22,14,221.5,2
user0053,2023-09-17,17,147.0,0
user0265,2023-06-18,15,235.4,0
user0369,2023-01-22,14,411.2,0
user0275,2024-05-19,18,252.2,0
user0620,2023-02-05,12,376.3,1
user0429,2023-07-30,15,69.1,0
user0218,2024-06-30,16,30.0,0
user0404,2023-03-26,10,447.9,3
user0478,2023-10-15,11,295.9,0
user0199,2023-07-16,15,345.9,0
user0376,2023-10-29,16,212.8,0
user0558,2023-06-25,14,274.8,0
user0602,2023-12-10,14,289.1,1
user0147,2023-11-05,14,330.1,0
user0523,2023-09-03,12,394.6,1
user0036,2023-12-03,17,360.7,0
user0103,2024-05-19,15,30.0,0
user0792,2023-03-05,15,437.8,0
user0524,2023-12-24,17,316.0,0
user0730,2024-06-23,18,367.8,1
user0218,2023-07-30,19,457.6,1
user0178,2024-01-14,13,157.3,1
user0029,2023-08-27,17,272.6,1
user0593,2023-09-10,20,286.1,1
user0178,2023-01-22,14,460.2,0
user0263,2023-10-08,16,321.9,0
user0481,2024-02-18,15,157.3,0
user0542,2023-10-01,11,170.9,0
user0720,2023-09-17,19,268.7,0
user0563,2023-12-31,19,296.8,1
user0441,2023-10-08,18,453.2,0
user0463,2023-10-22,16,293.2,0
user0004,2023-07-30,13,220.6,0
user0013,2023-09-03,15,224.0,0
user0560,2024-06-02,9,277.5,0
user0171,2024-03-03,17,380.5,0
user0203,2023-11-26,19,213.0,0
user0524,2023-05-07,21,464.4,5
user0631,2023-05-28,11,482.8,1
user0518,2023-08-20,9,321.0,0
user0755,2023-04-09,15,302.4,0
user0296,2023-12-17,18,263.2,0
user0452,2024-01-28,10,254.2,0
user0270,2023-12-10,12,240.3,0
user0796,2023-09-03,22,103.3,0
user0669,2023-09-24,18,322.1,0
user0661,2023-12-10,18,308.1,2
user0013,2023-06-25,18,292.6,2
user0485,2024-02-11,19,414.4,1
user0503,2024-03-24,15,381.5,0
user0169,2023-03-12,15,323.1,0
user0459,2023-09-24,9,325.2,2
user0455,2023-10-15,18,292.2,1
user0181,2023-12-31,12,206.6,0
user0244,2023-01-22,15,475.7,3
user0754,2023-10-29,16,186.2,0
user0057,2023-12-03,16,175.9,0
user0452,2023-10-29,20,291.4,0
user0661,2023-02-26,17,226.7,0
user0335,2024-05-05,14,394.0,2
user0067,2024-02-11,11,444.3,1
user0302,2023-10-01,16,264.6,0
user0226,2023-11-26,17,228.9,0
user0002,2023-01-08,15,266.9,0
user0063,2024-06-16,13,336.5,0
user0135,2023-01-29,19,224.9,0
user0399,2023-12-17,15,150.9,0
user0008,2023-12-31,12,244.8,0
user0150,2024-03-17,18,324.9,2
user0540,2024-05-12,19,283.6,0
user0694,2024-04-14,15,204.1,1
user0653,2024-06-09,14,375.1,1
user0558,2023-01-08,15,178.7,0
user0458,2023-06-18,17,325.3,1
user0179,2023-04-23,13,220.9,1
user0439,2023-11-12,12,373.2,0
user0150,2024-05-26,15,203.8,0
user0221,2023-12-10,14,252.8,0
user0548,2023-09-24,15,428.1,2
user0698,2023-06-04,20,386.3,2
user0688,2023-05-14,17,318.0,0
user0596,2024-07-07,12,244.9,0
user0463,2023-03-19,17,308.8,1
user0635,2023-12-17,16,155.0,0
user0724,2024-01-14,15,287.5,1
user0798,2023-07-30,15,261.4,0
user0549,2023-09-24,13,405.4,1
user0257,2024-01-07,9,446.5,3
user0482,2023-04-09,11,326.3,2
user0664,2023-07-09,21,284.1,1
user0539,2024-03-17,13,152.3,0
user0606,2024-03-10,13,373.7,1
user0011,2024-05-26,12,148.2,0
user0316,2024-03-17,20,253.5,0
user0640,2023-03-12,15,312.2,0
user0595,2024-01-28,13,162.8,0
user0740,2023-10-29,15,235.1,2
user0494,2023-05-07,12,242.4,0
user0175,2023-06-04,15,197.5,0
user0799,2023-09-17,20,141.3,0
user0115,2023-04-16,21,266.6,1
user0148,2023-05-14,10,227.3,0
user0094,2023-09-03,13,202.1,0
user0649,2023-03-12,14,315.0,0
user0366,2024-05-05,11,412.3,1
user0746,2023-11-19,16,364.2,2
user0272,2023-07-16,11,230.9,1
user0442,2023-07-09,18,304.3,1
user0228,2023-01-15,9,219.4,0
user0193,2023-12-24,20,244.4,0
user0793,2023-04-09,12,267.0,0
user0589,2023-10-08,13,337.2,0
user0552,2024-06-02,10,213.4,0
user0123,2024-06-09,12,278.7,0
user0238,2024-03-03,15,328.6,1
user0666,2023-12-24,15,268.8,2
user0302,2024-03-10,11,147.3,0
user0288,2024-02-18,19,268.5,0
user0640,2023-08-20,14,292.4,3
user0381,2024-05-19,13,165.6,0
user0229,2024-03-10,14,183.7,0
user0359,2024-02-18,16,301.7,2
user0439,2023-03-26,15,249.0,0
user0126,2023-04-23,14,290.5,0
user0371,2023-07-02,17,315.1,0
user0168,2023-06-04,13,292.9,0
user0570,2024-01-21,12,221.8,1
user0783,2024-01-21,16,423.5,0
user0795,2023-11-12,15,202.5,0
user0725,2023-06-25,18,237.1,1
user0300,2023-06-25,16,433.0,2
user0389,2023-01-08,14,255.1,0
user0369,2023-11-19,12,249.9,0
user0640,2024-03-03,9,309.7,0
user0595,2024-05-12,12,382.3,1
user0354,2023-04-09,14,316.2,1
user0380,2023-04-23,17,353.1,0
user0764,2023-06-25,18,373.1,1
user0314,2023-09-24,11,135.3,0
user0359,2024-03-31,15,322.2,1
user0277,2023-03-05,11,310.4,1
user0116,2023-11-26,15,272.8,1
user0388,2023-12-31,13,173.4,0
user0418,2023-02-12,17,340.0,1
user0397,2023-04-30,12,298.8,0
user0411,2024-05-05,14,100.7,0
user0696,2023-04-23,15,168.9,0
user0560,2023-12-31,15,232.6,1
user0063,2024-02-04,14,134.3,0
user0360,2023-07-02,20,294.5,0
user0580,2023-09-24,7,311.0,0
user0794,2023-03-05,17,292.0,1
user0784,2024-07-07,12,305.3,0
user0170,2023-05-28,19,373.8,1
user0067,2023-11-05,16,307.4,0
user0650,2023-01-01,16,288.0,0
user0175,2024-03-17,9,147.8,0
user0603,2024-07-07,19,320.0,2
user0493,2024-05-12,14,327.6,1
user0354,2024-06-02,18,286.4,0
user0096,2023-07-30,10,172.2,2
user0005,2023-05-14,15,126.9,0
user0329,2024-02-18,18,302.7,0
user0688,2024-05-26,11,172.2,0
user0162,2024-05-19,12,380.7,2
user0199,2023-04-09,16,104.5,0
user0727,2023-06-18,12,325.7,2
user0250,2024-04-21,20,220.0,0
user0386,2023-02-05,19,313.0,2
user0156,2023-09-03,13,253.7,0
user0058,2023-06-18,21,98.8,0
user0467,2023-01-15,21,236.4,0
user0155,2023-11-05,15,325.7,0
user0230,2023-03-19,8,341.8,0
user0337,2024-03-31,17,206.4,0
user0358,2024-07-07,9,98.8,0
user0191,2023-12-10,25,243.8,1
user0737,2023-08-20,13,307.3,2
user0227,2023-06-11,23,64.0,0
user0098,2023-01-15,14,529.8,3
user0294,2023-05-14,16,226.8,0
user0207,2024-02-04,16,408.0,2
user0284,2024-01-07,20,263.2,0
user0313,2023-06-25,13,451.9,4
user0407,2023-03-05,16,288.9,0
user0195,2024-02-25,11,382.6,1
user0423,2023-02-26,18,248.4,1
user0700,2024-07-07,10,279.9,0
user0120,2024-03-10,17,282.0,0
user0771,2024-06-16,15,197.7,0
user0659,2024-07-07,15,352.6,2
user0689,2024-06-02,15,218.9,0
user0047,2023-12-17,16,231.2,1
user0079,2023-12-10,15,306.2,0
user0621,2023-06-11,15,62.0,0
user0739,2023-09-10,16,185.9,0
user0310,2024-01-28,12,186.5,0
user0541,2023-05-07,14,295.8,0
user0583,2023-06-04,17,261.5,0
user0380,2023-11-05,14,175.4,0
user0514,2023-01-29,14,231.2,0
user0756,2023-10-15,15,205.3,0
user0755,2023-11-19,17,252.9,0
user0309,2023-02-05,18,187.5,0
user0686,2023-07-23,13,150.9,0
user0715,2024-06-16,9,222.2,0
user0155,2023-11-05,13,30.0,0
user0507,2023-12-24,18,561.1,4
user0165,2023-02-19,16,465.3,2
user0085,2024-04-07,20,176.2,0
user0139,2024-03-10,12,184.5,2
user0473,2023-03-12,19,292.3,1
user0146,2024-04-07,13,55.7,0
user0299,2023-12-03,12,272.4,1
user0410,2024-05-05,13,160.2,0
user0333,2023-06-04,12,328.6,1
user0065,2023-11-05,15,262.7,1
user0585,2024-04-21,19,399.2,0
user0740,2024-06-30,13,327.7,0
user0297,2023-06-04,17,352.3,0
user0503,2023-11-26,17,290.1,0
user0080,2023-11-05,11,411.3,1
user0514,2023-11-05,10,365.1,1
user0177,2024-04-28,11,300.7,1
user0295,2023-08-13,17,433.3,2
user0469,2023-07-23,11,320.7,1
user0740,2023-08-27,16,313.6,0
user0085,2023-09-03,19,139.4,0
user0574,2023-02-26,14,387.4,0
user0610,2024-04-21,20,321.9,0
user0380,2023-12-10,23,219.1,1
user0453,2023-03-19,15,350.6,2
user0498,2024-02-11,15,385.5,0
user0155,2023-03-05,18,325.8,1
user0617,2023-07-09,15,410.9,4
user0072,2023-05-07,20,271.5,3
user0424,2023-02-26,10,291.3,0
user0406,2023-02-12,21,187.8,0
user0725,2024-03-10,21,310.9,0
user0465,2023-06-18,13,311.4,1
user0608,2023-01-15,12,353.3,1
user0301,2024-04-28,14,310.4,0
user0781,2024-03-17,16,310.1,0
user0513,2023-09-03,10,214.8,0
user0381,2023-07-02,9,263.7,0
user0266,2024-02-04,14,229.6,2
user0265,2024-04-07,12,94.3,0
user0536,2023-10-01,18,397.5,0
user0325,2023-05-07,14,177.4,0
user0795,2023-01-15,16,265.8,1
user0626,2023-09-24,16,208.6,0
user0165,2023-03-12,12,68.6,2
user0755,2023-01-15,15,230.0,0
user0567,2023-04-02,13,429.7,1
user0601,2023-03-26,16,133.9,1
user0283,2023-12-31,10,246.2,0
user0021,2023-04-09,14,281.5,3
user0399,2023-11-12,10,127.7,0
user0508,2024-01-07,20,356.5,2
user0461,2024-03-24,15,227.0,0
user0125,2023-10-15,18,345.9,1
user0492,2023-11-26,19,208.0,0
user0505,2023-05-07,18,224.0,0
user0783,2023-08-20,12,185.8,0
user0528,2023-03-19,12,217.1,0
user0148,2023-09-24,20,215.8,1
user0264,2023-08-13,11,389.7,1
user0509,2023-10-22,17,280.7,0
user0751,2023-04-02,16,300.3,1
user0669,2023-01-29,16,382.0,0
user0340,2023-03-12,15,50.0,0
user0074,2024-04-14,13,316.1,1
user0244,2024-07-07,18,321.2,0
user0012,2023-09-24,13,192.7,0
user0221,2023-06-11,12,256.2,0
user0153,2024-05-12,17,315.2,0
user0260,2024-07-07,15,252.0,0
user0010,2023-06-11,9,284.9,0
user0248,2023-11-12,13,295.3,1
user0533,2023-12-31,11,319.2,1
user0322,2023-12-10,20,274.9,0
user0073,2024-01-14,21,230.0,0
user0764,2024-06-30,9,278.0,0
user0205,2024-07-07,18,460.8,2
user0320,2023-09-17,13,301.1,1
user0464,2024-05-19,17,105.3,1
user0028,2024-01-21,15,254.6,0
user0483,2023-03-19,12,312.0,2
user0272,2023-08-06,20,395.2,4
user0575,2023-09-24,15,100.9,1
user0315,2024-03-03,13,329.1,1
user0613,2023-05-14,21,198.7,0
user0008,2023-04-23,13,378.0,2
user0125,2023-12-31,15,287.6,0
user0150,2024-06-30,17,177.2,0
user0352,2023-03-26,19,216.9,1
user0650,2023-04-23,12,322.5,1
user0752,2024-05-26,16,249.6,1
user0423,2023-08-13,16,214.2,0
user0363,2023-01-22,13,72.7,0
user0364,2023-02-12,13,239.2,0
user0697,2024-02-25,12,158.6,0
user0646,2023-04-02,15,342.9,2
user0141,2023-02-19,21,257.3,1
user0039,2023-12-24,18,389.0,2
user0729,2024-06-16,22,349.1,2
user0593,2023-12-10,16,228.6,0
user0658,2023-01-22,19,302.8,2
user0662,2024-04-28,10,242.2,0
user0202,2023-08-27,24,364.3,1
user0406,2023-03-19,16,385.8,2
user0363,2023-02-19,19,138.0,0
user0230,2024-06-09,15,291.5,0
user0132,2024-06-02,14,252.9,0
user0210,2023-02-19,17,167.8,0
user0679,2023-10-22,13,358.2,1
user0207,2023-06-04,24,201.4,1
user0785,2024-01-21,12,329.5,1
user0671,2023-03-26,14,245.1,1
user0240,2024-05-12,14,321.8,0
user0198,2024-06-02,15,387.8,0
user0441,2023-07-23,17,286.5,0
user0382,2023-02-19,13,164.6,0
user0087,2023-01-08,14,253.3,1
user0356,2023-10-01,16,196.9,0
user0421,2024-06-09,10,238.6,0
user0079,2024-03-17,15,441.1,1
user0015,2023-07-23,12,250.5,0
user0106,2023-03-05,22,295.2,1
user0728,2023-07-16,11,176.0,0
user0292,2023-04-09,15,174.6,0
user0771,2023-06-18,17,306.2,1
user0298,2023-07-23,15,357.6,1
user0550,2024-06-23,15,224.3,1
user0068,2023-12-03,18,276.2,0
user0384,2024-07-07,15,356.0,0
user0263,2023-01-29,17,215.1,1
user0412,2023-08-06,19,277.5,4
user0581,2023-03-19,24,215.4,0
user0124,2024-03-10,15,489.9,1
user0144,2024-03-10,17,157.0,0
user0470,2023-07-30,22,210.0,0
user0510,2023-12-24,13,402.3,0
user0562,2023-07-02,20,133.4,1
user0179,2023-12-31,13,148.1,0
user0274,2023-01-15,14,477.8,5
user0787,2023-11-19,18,361.6,2
user0117,2023-08-06,15,199.0,1
user0331,2023-03-12,16,73.9,0
user0104,2023-10-01,17,355.7,1
user0410,2023-11-26,10,310.5,1
user0040,2023-10-08,13,244.4,0
user0521,2023-12-17,20,245.4,0
user0312,2024-06-09,18,182.2,1
user0643,2023-10-01,12,273.9,0
user0445,2023-07-09,13,282.8,1
user0502,2023-11-19,20,278.2,0
user0119,2023-09-10,10,278.6,1
user0320,2024-03-17,18,354.5,0
user0798,2023-12-24,17,213.2,0
user0607,2023-02-26,19,257.6,0
user0351,2023-09-03,18,279.2,2
user0420,2023-03-19,10,219.2,0
user0733,2023-07-16,22,264.4,0
user0227,2023-04-16,14,340.9,1
user0754,2024-04-07,14,287.8,0
user0614,2024-05-26,12,338.3,0
user0086,2023-12-31,19,375.1,2
user0277,2024-03-24,12,195.9,0
user0560,2023-05-21,15,278.3,0
user0221,2023-09-17,15,374.7,0
user0750,2023-03-05,12,298.5,0
user0082,2023-10-29,18,246.9,0
user0583,2024-06-30,14,341.5,1
user0217,2024-02-18,12,189.2,0
user0743,2024-03-31,13,259.6,0
user0245,2023-07-16,22,104.4,0
user0606,2023-06-18,13,282.3,0
user0308,2024-06-30,20,137.4,0
user0327,2023-05-21,12,212.2,0
user0448,2024-06-02,14,251.5,0
user0531,2023-01-08,14,292.5,0
user0772,2024-06-30,16,260.3,0
user0494,2023-05-07,11,344.2,2
user0191,2023-06-11,19,353.9,3
user0710,2023-06-04,11,404.4,1
user0158,2023-10-15,11,173.8,0
user0737,2024-06-16,13,353.5,0
user0618,2024-04-21,15,251.1,0
user0331,2023-01-01,15,222.2,2
user0039,2024-02-04,11,77.2,0
user0737,2023-05-21,14,362.6,1
user0240,2024-06-30,13,254.3,1
user0302,2023-02-26,9,268.2,0
user0445,2023-07-02,21,290.6,1
user0335,2023-03-26,12,140.8,1
user0753,2023-09-10,11,361.2,2
user0620,2023-01-29,17,93.0,0
user0431,2023-10-01,13,283.0,0
user0308,2023-06-04,12,209.4,1
user0112,2023-05-07,12,193.7,0
user0665,2024-03-17,20,404.2,1
user0002,2023-08-20,12,441.4,2
user0378,2023-05-14,14,395.9,0
user0422,2023-09-24,11,196.8,0
user0783,2023-08-20,19,257.1,1
user0565,2023-02-26,16,341.2,0
user0733,2023-06-18,8,395.7,0
user0378,2023-01-15,14,269.8,0
user0397,2024-06-23,13,187.6,1
user0471,2023-06-25,18,387.2,2
user0219,2024-06-16,17,254.3,0
user0355,2024-04-28,17,357.7,1
user0172,2024-05-12,20,299.6,3
user0153,2023-02-19,12,240.4,0
user0731,2023-03-05,13,305.5,1
user0067,2024-03-10,14,327.9,0
user0311,2024-03-03,20,226.1,0
user0522,2024-01-14,19,321.8,0
user0407,2024-03-17,20,258.6,1
user0475,2024-03-03,19,348.7,0
user0563,2023-11-05,12,333.0,0
user0379,2023-08-06,14,219.9,0
user0479,2023-02-05,13,254.7,0
user0082,2024-02-04,12,425.7,0
user0160,2024-03-10,11,563.9,3
user0282,2023-02-19,15,331.7,1
user0059,2023-06-11,19,281.5,1
